match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,average_rank,leaver_status,party_size
5250490559,0,True,2016,3,0,120,1582118695,,3,0,22,1.0,,0,
5250396834,128,False,2726,3,7,97,1582115409,,6,4,18,1.0,,0,
5246048936,132,True,2258,22,0,120,1581863675,,4,5,10,1.0,,0,
5245450879,2,True,2935,3,7,104,1581843089,,11,4,23,,,0,
5244287074,1,False,2045,3,7,121,1581779488,,2,9,20,1.0,,0,
5244161609,1,True,2492,2,9,121,1581775549,,4,5,13,2.0,,0,
5244054736,129,False,2041,2,9,31,1581772234,,2,6,22,1.0,,0,
5243937342,129,False,2339,2,9,31,1581768520,,2,10,13,2.0,,0,
5243581993,2,True,2398,3,7,120,1581754400,,4,3,21,1.0,,0,
5242597142,129,True,3033,22,7,31,1581693081,,6,5,20,,,0,
5242525084,3,False,2027,3,7,86,1581690574,,1,11,7,1.0,,0,
5242326852,128,True,3450,3,0,88,1581683699,,0,17,9,2.0,,0,
5239495582,130,False,3716,3,0,29,1581519469,,5,13,19,,,0,
5239262807,129,True,1400,3,0,7,1581511336,,1,6,4,,,0,
5239165669,129,False,2911,3,0,16,1581507796,,2,8,20,,,0,
5237865958,1,True,2113,22,0,90,1581430084,,1,4,8,,,0,
5237711279,129,False,2669,3,0,96,1581424796,,1,8,20,,,0,
5236418744,129,False,2713,3,7,88,1581347220,,2,7,17,,,0,
5236234280,131,False,2615,3,7,112,1581340643,,1,8,10,,,0,
5234527616,0,False,3256,3,0,57,1581251400,,2,7,13,,,0,
5234407006,129,False,2236,3,0,97,1581247383,,4,2,7,,,0,
5232794711,132,False,2269,3,0,96,1581168297,,6,4,15,,,0,
5232634375,4,True,1861,3,0,98,1581163544,,5,1,9,,,0,
5232400598,4,True,2691,3,0,97,1581154517,,12,6,20,,,0,
5231028357,132,False,3228,3,0,93,1581081589,,6,8,21,,,0,
5230941887,4,False,1944,3,0,12,1581078654,,2,5,3,,,0,
5230844442,4,False,2726,3,0,93,1581075132,,3,7,13,,,0,
5230598815,132,False,3095,3,0,67,1581063759,,10,8,28,,,0,
5229539117,132,True,2165,3,0,12,1580998511,,3,6,3,,,0,
5229346226,131,True,3021,22,7,97,1580991834,,9,10,16,,,0,
5229273479,128,True,2164,3,7,70,1580989136,,7,5,7,,,0,
5229207330,3,False,2031,3,7,86,1580986395,,1,9,5,,,0,
5229049714,129,True,1923,3,0,78,1580978697,,2,8,8,,,0,
5228987710,4,True,2367,3,0,120,1580975687,,4,3,25,,,0,
5227520250,4,True,2380,3,0,1,1580893604,,9,5,3,,,0,
5227475274,128,False,1659,3,0,67,1580891376,,1,4,13,,,0,
5226300586,4,True,3602,3,0,28,1580821213,,6,8,20,,,0,
5224851153,4,True,3193,3,0,93,1580737287,,22,6,23,,,0,
5224778032,4,False,2119,3,0,78,1580734723,,1,7,5,,,0,
5224703404,128,True,2114,3,0,52,1580731987,,0,9,1,,,0,
5221551934,132,True,2637,3,7,121,1580567717,,6,6,14,,,0,
5221436409,132,False,3060,3,7,7,1580563978,,7,7,33,,,0,
5221354221,128,True,2210,3,7,121,1580561279,,1,11,9,1.0,,0,
5221286030,131,True,1827,3,7,37,1580558967,,3,7,5,1.0,,0,
5221102143,129,False,1671,3,7,29,1580551734,,6,7,15,1.0,,0,
5220953948,131,True,2718,3,7,98,1580545140,,4,6,11,,,0,
5219707523,0,True,2286,3,7,28,1580475830,21.0,8,6,27,1.0,,0,2.0
5219582764,0,True,2666,3,0,7,1580471152,,6,6,21,,,0,
5219517731,2,False,2059,3,0,53,1580468392,,5,6,7,1.0,,0,
5218225765,128,False,2687,3,0,53,1580389520,,7,5,20,,,0,
5216757363,129,False,1703,3,0,90,1580305462,,1,5,9,1.0,,0,
5216696644,129,True,1760,3,0,1,1580303215,,1,3,6,1.0,,0,
5216635862,1,True,1729,3,0,60,1580300956,,7,3,5,1.0,,0,
5216548062,1,True,2684,3,7,28,1580297362,,3,7,14,1.0,,0,
5216419289,128,False,2717,3,0,121,1580290868,,4,4,31,1.0,,0,
5216367847,1,False,2167,3,0,26,1580288126,,2,6,3,,,0,
5215350198,4,True,2937,3,0,31,1580221950,21.0,3,8,20,,,0,5.0
5215285716,128,True,1516,3,0,52,1580219532,21.0,1,11,1,2.0,,0,5.0
5215220570,128,True,1931,3,0,12,1580217076,21.0,0,6,4,2.0,,0,5.0
5215134284,131,True,2515,3,0,98,1580213704,21.0,2,5,10,,,0,5.0
5215029540,0,False,2093,3,0,87,1580209006,,5,7,7,,,0,
5214987655,129,False,1253,3,0,98,1580206868,,6,0,3,1.0,,0,
5214897834,130,True,2357,3,7,86,1580201901,,1,10,9,1.0,,0,
5214860399,0,False,1369,22,7,96,1580199902,,1,4,1,1.0,,0,
5214803179,1,False,2414,3,7,52,1580196799,,5,8,7,1.0,,0,
5214744114,1,True,2075,3,7,98,1580193495,,11,0,27,1.0,,0,
5213841636,3,False,2896,3,7,7,1580134124,,6,11,16,,,0,
5213720104,131,True,3247,3,0,15,1580129567,,10,10,7,1.0,,0,
5212339217,3,False,1138,3,0,96,1580046706,21.0,0,5,3,2.0,,1,4.0
5211949962,130,True,1937,3,7,96,1580029029,21.0,3,10,8,1.0,,0,3.0
5211869472,3,True,1409,3,7,96,1580025000,,3,6,19,1.0,,0,
5211791862,128,True,3143,3,7,86,1580020906,,6,10,18,,,0,
5211739596,128,False,2151,3,7,86,1580017897,,2,6,20,1.0,,0,
5211672277,4,False,3205,3,0,96,1580013515,,11,8,18,1.0,,0,
5211634620,132,False,2179,3,0,76,1580010659,,12,3,9,1.0,,0,
5210829356,3,True,2763,3,7,91,1579960011,21.0,1,9,23,2.0,,0,3.0
5210735594,1,True,2348,3,7,52,1579956188,21.0,3,12,24,1.0,,0,5.0
5210554554,129,False,1949,3,0,52,1579947514,,4,5,9,1.0,,0,
5210500172,128,True,1854,3,0,112,1579944367,,3,7,2,1.0,,0,
5210462387,0,True,1604,3,0,96,1579942207,,5,1,14,1.0,,0,
5209484668,1,False,2611,3,0,104,1579874890,,3,12,12,2.0,,0,
5209435041,130,False,1775,3,0,90,1579872499,,0,1,13,2.0,,0,
5209348890,130,True,4064,3,0,52,1579867758,,4,21,20,1.0,,0,
5209284111,129,False,2924,3,0,52,1579863629,,8,10,17,1.0,,0,
5209145235,0,True,2006,3,0,52,1579853446,,8,6,18,1.0,,0,
5209060490,130,True,2372,3,0,76,1579847420,,5,10,7,1.0,,0,
5209024713,132,True,2335,3,0,98,1579844356,,3,4,12,1.0,,0,
5208346778,128,False,3026,3,0,87,1579790536,,4,15,23,,,0,
5208294058,0,False,1975,3,0,45,1579788105,,1,10,8,1.0,,0,
5208214506,132,False,2664,3,0,120,1579784474,,6,5,14,1.0,,0,
5203329280,130,False,2574,3,0,98,1579446592,21.0,14,9,14,2.0,,0,4.0
5203251676,131,True,2409,3,0,78,1579443376,,2,4,5,1.0,,0,
5201807312,132,True,1959,2,9,11,1579356991,21.0,2,10,12,1.0,,0,10.0
5201715917,4,True,2402,2,9,74,1579353300,21.0,10,1,11,,,0,10.0
5201621147,132,False,2842,2,9,49,1579349324,21.0,9,4,16,,,0,10.0
5200396699,130,False,2450,3,0,86,1579270565,21.0,4,9,13,1.0,,0,5.0
5200331428,2,True,2272,3,0,57,1579267788,21.0,2,5,17,1.0,,0,5.0
5200259766,128,True,2286,3,7,98,1579264558,,9,11,7,1.0,,0,
5198110421,132,True,1968,3,7,87,1579102634,,1,8,10,1.0,,0,
5196831066,128,True,3720,3,7,18,1579013659,21.0,3,13,15,,,0,5.0
5196763037,2,False,1717,3,7,104,1579010579,21.0,2,9,5,2.0,,0,3.0
5196681254,129,True,3086,3,0,104,1579006948,,9,10,17,,,0,
5196449730,3,True,1744,3,7,98,1578993299,,2,4,12,1.0,,0,3.0
5192857858,130,False,2315,3,7,98,1578753946,21.0,6,6,20,,,0,3.0
5192756135,3,True,3049,3,7,104,1578750041,,13,11,16,,,0,
5190169747,2,False,2514,3,0,104,1578581753,,3,10,11,1.0,,0,
5190088500,130,False,2818,3,0,98,1578578317,,10,8,15,,,0,
5183246198,131,False,1963,3,0,57,1578146476,21.0,3,2,11,1.0,,0,4.0
5183172293,2,False,2206,3,7,1,1578143791,21.0,6,7,3,1.0,,0,5.0
5183048372,0,True,2249,3,0,104,1578139106,,5,5,9,,,0,
5182875584,131,False,2508,3,0,57,1578130776,,3,2,23,1.0,,0,
5181594864,132,False,2282,3,0,78,1578054230,,6,5,19,1.0,,0,
5181520942,4,True,2462,3,0,96,1578050954,,9,8,22,1.0,,0,
5181274421,132,True,2783,3,0,57,1578036006,,4,4,23,1.0,,0,
5181240410,131,True,1921,3,0,97,1578033497,21.0,1,5,8,1.0,,0,
5180399924,2,False,2115,3,0,45,1577975506,21.0,4,13,14,1.0,,0,2.0
5180325346,2,False,2230,3,0,88,1577972668,21.0,2,17,4,1.0,,0,2.0
5180259137,129,False,1952,3,0,28,1577970132,21.0,6,4,23,2.0,,0,2.0
5180177864,132,True,2896,3,0,96,1577966828,,8,12,24,1.0,,0,
5179873683,0,True,2448,3,0,48,1577949598,,11,6,20,1.0,,0,
5179820377,128,False,2842,3,0,1,1577945693,,10,5,18,1.0,,0,
5179779383,2,True,1832,3,0,85,1577942493,,8,5,15,2.0,,0,
5173199720,3,False,1887,2,9,25,1577541433,21.0,3,6,7,1.0,,0,10.0
5173112177,131,False,2036,2,9,11,1577538284,21.0,8,3,10,1.0,,0,10.0
5173027303,3,True,1933,2,9,22,1577535054,21.0,12,4,20,,,0,10.0
5135164644,2,False,1296,2,9,106,1575121850,,5,7,5,1.0,,0,
5135065190,130,False,2009,2,9,104,1575118667,,13,4,15,,,0,10.0
5134973494,2,True,2048,2,9,74,1575115556,,13,2,13,,,0,10.0
5124719508,131,False,5052,3,0,7,1574518505,,7,15,42,2.0,,0,
5124505653,132,True,2241,2,9,25,1574510646,,5,7,12,2.0,,0,10.0
5123290987,4,True,1976,3,0,10,1574435763,,9,0,6,1.0,,0,
5123029925,4,False,2704,3,0,10,1574425725,,8,5,4,1.0,,0,
5122937699,2,False,3718,3,7,90,1574421213,,3,16,27,,,0,
5122809552,128,True,4185,3,0,72,1574412927,21.0,6,13,16,1.0,,0,5.0
5122766399,128,False,2004,3,0,98,1574409787,21.0,11,4,19,1.0,,0,5.0
5122717382,128,False,2776,3,0,97,1574406060,,6,6,29,,,0,
5120752455,1,True,2194,3,7,87,1574262642,21.0,2,4,18,,,1,
5116897038,1,True,2631,3,0,45,1573998674,21.0,7,7,25,,,0,5.0
5116802789,2,False,2858,3,0,45,1573995197,21.0,1,16,15,,,0,4.0
5114843810,129,True,4158,3,0,27,1573892940,21.0,5,17,28,2.0,,0,
5114778517,129,True,2903,3,0,56,1573889429,,8,9,10,1.0,,0,
5114697745,128,False,2480,3,0,26,1573884687,,9,8,21,1.0,,0,
5113876290,129,True,1919,3,0,98,1573828515,,1,10,6,1.0,,0,
5113776230,1,True,2437,22,0,30,1573824700,21.0,6,8,17,1.0,,0,5.0
5113711899,2,True,1918,3,0,37,1573822130,,0,6,16,2.0,,0,
5106118655,4,False,1905,3,7,110,1573312835,21.0,3,8,7,1.0,,0,2.0
5106063263,128,False,1584,4,0,96,1573310897,21.0,7,3,25,1.0,,0,3.0
5105908228,129,False,2306,4,0,91,1573305614,,3,4,12,1.0,,0,
5104647536,2,True,2872,4,0,54,1573229995,21.0,13,5,20,1.0,,0,5.0
5104531266,128,True,2449,3,0,102,1573225319,,1,11,13,1.0,,0,
5104451714,132,True,2598,3,0,81,1573222299,,2,7,2,1.0,,0,
5104283416,3,False,2257,3,0,10,1573215527,,6,3,6,,,0,
5104209191,2,False,2493,3,0,10,1573211954,,4,5,10,1.0,,0,
5099464983,3,True,2154,22,0,10,1572880679,,11,1,10,1.0,,0,
5094880033,130,False,2992,3,0,37,1572621734,21.0,6,7,21,1.0,,0,
5094774596,132,False,3077,3,0,10,1572617880,21.0,9,4,18,,,0,5.0
5080932151,4,True,2070,3,7,37,1571757527,21.0,4,2,18,1.0,,0,3.0
5076432508,131,False,2908,22,7,85,1571497239,21.0,2,7,27,,,0,
5076334549,131,True,2261,22,0,10,1571494034,21.0,0,9,1,2.0,,0,
5076204558,2,False,3738,3,0,8,1571489776,21.0,9,5,22,2.0,,0,3.0
5076114280,131,True,1872,2,9,43,1571486528,21.0,3,9,6,2.0,,0,10.0
5073415889,128,False,3704,3,7,85,1571324069,21.0,1,10,29,,,0,
5058859299,130,False,2467,3,0,10,1570446675,,8,1,14,,,0,
5047882347,129,True,2960,3,0,45,1569844230,,7,6,9,,,0,1.0
5044769696,0,False,2286,3,0,7,1569677190,,2,9,11,,,0,
5044607940,132,False,2474,3,0,51,1569671976,,8,7,24,1.0,,0,
5044521055,2,True,2523,3,0,60,1569668743,,11,1,18,,,0,
5043022927,2,True,2822,3,0,87,1569591784,21.0,3,8,19,1.0,,0,3.0
5042902328,130,False,1942,3,0,25,1569587701,,6,7,17,1.0,,0,
5042829386,130,True,2310,3,0,87,1569584879,,4,13,10,1.0,,0,
5042296675,1,False,3491,3,7,84,1569552139,,2,8,23,,,0,
5042255867,1,True,2826,3,7,84,1569548632,,2,6,24,1.0,,0,
5041636301,4,False,2644,3,0,45,1569508439,21.0,3,19,18,2.0,,0,5.0
5041456653,128,False,2952,3,0,10,1569502446,,7,2,13,,,0,
5041376618,128,False,2547,3,7,30,1569499443,,4,7,19,,,0,
5041303776,2,True,1576,3,7,30,1569496299,,3,4,15,1.0,,0,
5041190920,0,True,2292,3,7,72,1569490256,,13,3,13,1.0,,0,
5041145746,128,True,2188,3,7,97,1569487598,,3,9,8,1.0,,0,
5041084996,130,True,2403,3,7,54,1569483890,,2,7,5,1.0,,0,
5041018008,132,False,2573,3,7,54,1569479376,21.0,3,7,15,1.0,,0,1.0
5040976661,132,True,2259,3,7,87,1569476449,,2,7,18,1.0,,0,
5035649460,128,False,2019,3,0,29,1569162204,,10,3,14,1.0,,0,
5035109337,1,False,1570,3,0,58,1569144733,,0,4,3,1.0,,0,
5035017689,1,False,2813,3,0,42,1569141413,,3,10,17,,,0,
5033620540,4,False,3135,3,0,106,1569074533,,15,11,19,,,0,
5033159283,132,False,3663,3,0,87,1569059103,,5,10,20,2.0,,0,
5033014769,0,True,2489,3,0,88,1569053273,,2,5,14,1.0,,0,
5032931760,1,True,3089,3,0,87,1569049790,,4,8,33,1.0,,0,
5032884517,128,False,1710,3,0,8,1569047683,,9,1,4,1.0,,0,
5031786792,129,True,3537,3,0,23,1568988469,21.0,5,6,26,,,0,5.0
5031683509,1,False,2591,3,0,93,1568985305,21.0,5,11,16,,,0,5.0
5031556198,129,True,3775,3,0,45,1568980985,,12,8,27,,,0,
5031496532,1,False,1910,3,0,98,1568978664,,2,12,9,1.0,,0,
5030278540,4,True,1938,3,0,25,1568902044,,9,3,5,,,0,
5030202516,128,False,1827,22,0,106,1568899427,,4,3,8,,,0,
5029823853,0,True,1989,3,0,111,1568882403,21.0,1,6,23,1.0,,0,
5029768831,128,True,2774,3,0,25,1568879069,,11,11,5,1.0,,0,
5029710327,0,False,3276,3,0,106,1568875145,,7,7,17,1.0,,0,
5029674508,128,True,1952,3,0,78,1568872557,,1,5,6,2.0,,0,
5026841559,3,False,3133,22,0,106,1568705421,,6,4,14,1.0,,0,
5026802130,2,False,2208,22,0,106,1568702822,,9,10,11,1.0,,0,
5025952356,4,True,2785,22,0,106,1568644567,,11,2,19,,,0,
5025854890,4,False,2636,22,0,106,1568641381,,8,5,6,,,0,
5024259088,2,True,1673,3,0,87,1568553821,,7,1,25,1.0,,0,
5022379207,128,True,3298,3,0,98,1568469074,,8,9,21,,,0,
5022063173,1,False,3111,3,0,57,1568458807,21.0,1,7,14,1.0,,0,1.0
5021798285,132,True,2057,3,0,106,1568448114,21.0,0,6,9,1.0,,0,5.0
5021673949,4,True,2005,4,0,20,1568443015,,1,5,21,1.0,,0,
5021590674,2,False,2270,3,0,74,1568439259,,0,6,10,1.0,,0,
5021413889,129,False,1889,3,0,30,1568429429,,7,3,13,1.0,,0,
5021363447,4,True,2891,3,0,88,1568426087,,5,7,28,1.0,,0,
5020579933,1,True,3449,3,0,98,1568383260,,5,8,25,,,0,
5020477197,1,True,2118,3,0,97,1568380089,,1,2,16,1.0,,0,
5020385488,1,True,2584,3,0,97,1568376936,,4,7,24,1.0,,0,
5020311651,132,True,2085,3,0,74,1568374016,,0,3,7,1.0,,0,
5020098259,128,False,2591,3,0,90,1568363988,,1,7,20,1.0,,0,
5020037966,129,True,2279,3,0,74,1568361284,,1,13,11,1.0,,0,
5019958067,0,True,2704,3,0,98,1568357571,,5,2,12,,,0,
5019903288,1,False,1997,3,0,102,1568354706,,2,11,7,1.0,,0,
5018870558,1,False,3105,3,0,72,1568296072,,9,8,11,,,0,
5018787828,2,False,2098,3,0,106,1568293515,21.0,3,4,15,1.0,,0,4.0
5018675861,131,True,3361,3,0,95,1568289633,21.0,7,7,12,,,0,3.0
5018323995,128,False,2903,3,0,98,1568272061,,9,8,23,1.0,,0,
5018264996,0,False,3027,22,7,25,1568268490,,14,5,19,1.0,,0,
5017374915,1,False,1696,3,0,52,1568211994,21.0,0,5,3,1.0,,0,5.0
5016870460,3,True,3363,3,0,106,1568191202,,10,5,23,2.0,,0,
5016822665,130,True,2240,3,0,98,1568188404,,7,9,6,2.0,,0,
5011950193,0,True,3894,3,0,72,1567923720,21.0,3,13,23,,,0,5.0
5011655928,4,False,2432,3,0,45,1567909508,,2,6,6,1.0,,0,
5010874861,4,True,2110,22,7,98,1567868926,21.0,8,1,17,,,0,2.0
5010767496,129,False,2381,3,0,78,1567865973,21.0,3,7,19,,,0,5.0
5010646299,130,False,2911,3,0,98,1567862605,21.0,9,8,14,,,0,4.0
5010528237,3,True,1790,3,7,106,1567859089,21.0,3,1,16,,,0,2.0
5009728596,132,False,2378,3,0,90,1567824031,,6,2,31,,,0,
5008758109,4,True,2271,3,7,57,1567775077,,4,2,22,,,0,
5008276406,130,False,2531,3,0,87,1567753641,,2,9,24,1.0,,0,
5008230058,1,False,2149,3,0,33,1567750915,,3,10,4,1.0,,0,
5007983390,128,False,2488,3,0,7,1567733925,,2,7,12,1.0,,0,
5006656317,130,False,3102,3,7,84,1567666219,,2,11,29,1.0,,0,
5006604429,3,True,2746,3,7,57,1567662953,,4,4,33,1.0,,0,
5000381980,131,True,1699,3,0,7,1567339972,21.0,1,7,4,1.0,,0,3.0
5000246859,132,False,3146,3,0,98,1567336049,21.0,11,4,18,,,0,2.0
4999945371,131,False,2186,3,0,7,1567326376,21.0,7,3,17,2.0,,0,5.0
4999858331,128,True,1837,22,0,98,1567323640,,4,8,10,1.0,,0,
4999335948,3,True,2625,3,0,54,1567301328,,3,4,17,1.0,,0,
4998329510,128,False,1975,3,7,57,1567258160,21.0,3,3,14,1.0,,0,5.0
4998231608,3,False,2063,3,7,37,1567255491,21.0,2,8,4,1.0,,0,2.0
4998129226,132,False,2414,3,0,72,1567252524,,13,3,20,1.0,,0,
4997381150,132,True,1994,3,7,73,1567224118,,6,11,10,1.0,,0,
4997137444,1,False,4311,3,7,106,1567208339,,14,11,23,,,0,
4996203912,131,True,3155,22,7,104,1567170358,,6,9,15,,,0,
4996092264,130,True,2629,3,0,72,1567167153,,5,7,14,1.0,,0,
4995893433,0,False,3398,3,0,99,1567160238,,3,15,14,,,0,
4995771583,3,True,1946,3,0,97,1567155088,,2,4,18,1.0,,0,
4995291594,2,False,2591,3,0,106,1567128988,,5,5,13,1.0,,0,
4994298887,0,True,3173,3,0,72,1567083072,21.0,8,6,18,,,0,4.0
4994180732,131,True,2438,3,0,72,1567079617,,4,13,12,,,0,
4994049975,1,True,2382,3,7,25,1567075118,,4,4,16,1.0,,0,
4991660276,4,True,1780,3,0,99,1566956984,,4,4,7,1.0,,0,
4991620893,130,False,2337,3,0,36,1566954034,,7,6,24,1.0,,0,
4991583803,0,True,2626,3,0,57,1566950788,,2,2,18,1.0,,0,
4989688453,3,True,2534,3,0,99,1566866574,,10,4,19,1.0,,0,
4988627709,0,True,2803,3,0,99,1566822359,21.0,4,6,25,2.0,,0,5.0
4988171430,3,True,2776,3,0,7,1566807218,21.0,0,7,19,1.0,,0,1.0
4988089394,132,True,2768,3,0,98,1566803863,,4,4,15,,,0,
4986878681,129,True,1555,3,0,91,1566744831,21.0,2,7,6,2.0,,0,5.0
4986572053,2,False,3942,3,0,72,1566737271,,9,10,23,2.0,,0,
4981974521,4,True,2890,2,7,78,1566541575,,7,6,17,1.0,,0,5.0
4980278736,3,True,2350,3,0,67,1566453631,,10,6,20,1.0,,0,
4980017229,128,True,2507,3,0,42,1566434752,,2,11,8,1.0,,0,
4978330024,3,False,1924,3,0,52,1566349900,,4,8,11,1.0,,0,
4977678004,1,False,2908,3,0,72,1566312691,21.0,1,5,9,,,0,4.0
4977624041,129,False,1118,3,0,96,1566311016,21.0,1,2,6,1.0,,0,5.0
4976737318,129,False,2422,3,7,72,1566264861,21.0,20,2,25,1.0,,0,3.0
4976010221,129,False,2249,3,0,91,1566224987,21.0,4,7,29,,,0,
4972006911,2,True,2812,3,0,30,1566050776,21.0,8,7,14,1.0,,0,5.0
4968455404,4,True,2816,3,0,8,1565878777,21.0,6,4,14,,,0,5.0
4966534647,4,True,1558,3,0,72,1565784519,,13,1,10,,,0,
4966314418,0,False,2679,3,0,96,1565776243,,4,9,12,1.0,,0,
4966230890,0,False,2644,3,7,88,1565772539,21.0,0,12,13,1.0,,0,5.0
4962729953,130,False,2301,3,0,25,1565606040,,4,4,14,1.0,,0,
4961226550,0,False,3119,3,0,98,1565532827,21.0,4,7,6,,,0,5.0
4961110205,0,True,2107,3,0,72,1565529599,21.0,7,4,15,,,0,4.0
4956775174,129,False,2906,3,0,98,1565358928,21.0,6,7,18,,,0,5.0
4956618543,0,False,2945,3,0,18,1565354876,,1,9,7,,,0,
4955717777,128,False,2823,3,0,72,1565315904,,14,7,19,1.0,,0,
4954783363,0,True,2741,3,0,72,1565270525,,10,3,19,,,0,
4954667914,128,False,2457,3,0,42,1565267332,,10,3,27,1.0,,0,
4954560059,131,True,2573,3,0,36,1565264079,,6,11,10,1.0,,0,
4949062980,128,True,2013,3,0,72,1565012977,21.0,7,4,5,1.0,,0,5.0
4948874692,3,True,2570,3,0,12,1565008064,21.0,7,6,12,,,0,5.0
4948322952,131,True,2686,3,0,88,1564987382,,3,10,14,1.0,,0,
4948250486,0,False,2605,3,0,55,1564983826,,2,10,17,1.0,,0,
4946951462,128,True,3791,3,0,95,1564924215,21.0,8,12,14,,,0,5.0
4944714796,3,False,2365,3,0,5,1564841278,,3,12,10,,,0,
4944571888,0,False,2768,3,0,72,1564837780,21.0,12,7,14,1.0,,0,4.0
4944463192,128,False,2169,3,0,104,1564835023,21.0,13,4,23,1.0,,0,4.0
4942293556,2,False,2702,3,0,72,1564751442,21.0,7,5,4,,,0,4.0
4941504132,128,True,2235,3,0,78,1564724508,,3,6,10,1.0,,0,
4937387865,128,False,2357,4,0,54,1564556169,21.0,12,2,24,1.0,,0,5.0
4937330564,128,False,1820,4,0,80,1564553719,21.0,1,3,7,1.0,,0,5.0
4933285040,132,True,3538,4,0,64,1564389849,21.0,2,8,27,,,0,5.0
4933205135,4,True,2234,4,0,72,1564386743,21.0,6,3,15,1.0,,0,5.0
4933154256,4,True,1623,4,0,104,1564384690,21.0,6,2,9,1.0,,0,5.0
4931835391,1,True,2492,3,0,8,1564322770,21.0,4,5,9,,,0,
4931734666,129,True,1622,3,0,78,1564320438,21.0,1,6,3,1.0,,0,
4930652026,3,True,1786,3,0,12,1564289968,,7,2,10,1.0,,0,
4928981000,0,False,2725,3,0,57,1564226545,,1,7,6,1.0,,0,
4924632921,2,False,3836,3,0,78,1564057566,,2,14,10,,,0,
4917960642,3,True,2821,3,0,7,1563779634,,6,14,16,1.0,,0,
4917906819,3,True,1993,3,0,54,1563777155,,3,3,16,1.0,,0,
4917846337,131,True,2211,3,0,120,1563774148,,3,10,10,2.0,,0,
4911799869,128,False,1949,3,0,78,1563524153,,7,1,11,2.0,,0,
4911737519,1,True,2131,3,0,98,1563521294,,6,5,13,2.0,,0,
4911671265,0,True,2565,3,0,88,1563518039,,5,11,18,1.0,,0,
4910593839,3,False,2370,3,0,57,1563458231,,1,13,9,1.0,,0,
4910502034,130,True,2147,3,0,78,1563455543,,6,4,5,1.0,,0,
4910404374,132,True,2526,3,0,78,1563452537,,6,9,12,,,0,
4909866540,4,True,2296,3,0,26,1563428505,,6,7,10,1.0,,0,
4900502301,0,True,2732,3,0,57,1562998503,,6,5,23,3.0,,0,
4897048524,128,True,2878,3,0,98,1562841129,,2,12,16,2.0,,0,
4895580289,130,False,2011,3,0,95,1562766294,,11,2,8,1.0,,0,
4895441690,4,False,2939,3,0,104,1562762511,,7,6,14,,,0,
4895243186,0,True,2693,3,0,57,1562756181,,4,6,18,1.0,,0,
4891846364,128,True,2857,3,0,88,1562596543,,0,8,18,2.0,,0,
4891747586,2,False,1922,3,0,88,1562593972,,0,10,11,1.0,,0,
4891161196,131,True,3068,3,0,88,1562575334,,2,14,21,2.0,,0,
4891083953,1,True,2487,3,0,104,1562572207,,11,5,20,,,0,
4889169225,1,False,2009,3,7,10,1562486483,,4,3,6,1.0,,0,
4889060816,130,False,2423,3,0,95,1562483038,,12,5,16,1.0,,0,
4887703437,0,False,1852,3,0,64,1562423397,,2,9,2,1.0,,0,
4887580941,2,True,2824,3,0,57,1562419921,,3,9,14,,,0,
4887394672,132,True,2982,3,0,78,1562414898,,13,4,23,,,0,
4886965421,2,True,2191,3,0,88,1562401685,,1,5,20,2.0,,0,
4886798245,131,False,2080,3,7,88,1562396466,,7,1,21,1.0,,0,
4886671448,132,False,2209,3,0,10,1562391769,,11,2,11,1.0,,0,
4884700479,131,False,2541,3,0,27,1562314031,,1,14,16,2.0,,0,
4884618739,0,True,2474,3,0,7,1562310647,,4,8,18,2.0,,0,
4884553557,1,True,2390,3,0,78,1562307787,,5,5,17,1.0,,0,
4883396592,128,False,3577,3,0,104,1562248576,,2,9,17,,,0,
4883254577,0,False,2059,3,0,52,1562245144,,0,9,2,1.0,,0,
4882861162,4,True,3299,3,0,95,1562232434,,9,9,19,,,0,
4882565722,128,False,2976,3,7,37,1562219829,,2,5,20,1.0,,0,
4882308403,128,True,2558,3,0,79,1562205115,,2,9,14,1.0,,0,
4881647519,4,False,2368,3,0,97,1562167542,,0,5,7,,,0,
4881546069,128,True,2017,3,0,112,1562164758,21.0,1,6,12,2.0,,0,5.0
4881433217,0,True,2238,3,0,111,1562161995,21.0,2,6,9,1.0,,0,5.0
4880890597,1,True,2108,3,7,54,1562145791,,7,1,15,1.0,,0,
4880794917,132,False,3142,3,7,88,1562142065,,4,10,28,,,0,
4879706718,1,True,1869,3,7,88,1562082138,,9,3,22,1.0,,0,
4879585126,132,True,2972,3,7,95,1562078767,,13,11,7,,,0,
4879440242,132,False,2969,3,0,95,1562075207,,10,12,9,2.0,,0,
4878797420,130,False,2121,3,0,37,1562055019,,1,7,7,2.0,,0,
4878678312,132,False,4399,3,0,72,1562050092,,6,8,16,2.0,,0,
4878599451,0,False,2984,3,0,72,1562046463,,8,3,15,1.0,,0,
4878325225,128,True,3023,3,0,120,1562030834,,4,5,14,1.0,,0,
4878236902,129,True,2121,3,0,27,1562022919,,1,10,12,1.0,,0,
4876834816,132,False,2521,3,0,27,1561971401,,2,12,13,2.0,,0,
4876744010,132,True,2708,3,0,22,1561968103,,5,10,13,2.0,,0,
4876654422,4,True,3114,3,0,95,1561964514,,6,8,13,2.0,,0,
4875324515,3,True,3019,3,0,57,1561902357,,3,13,20,,,0,
